Id,Situação atual de trabalho,Setor,Cargo Atual,Nivel,Faixa salarial,Tempo de experiência na área de dados,Satisfação na empresa atual,Motivo de insatisfação com a empresa atual,Falta de oportunidade de crescimento no emprego atual,Salário atual não corresponde ao mercado,Não tenho uma boa relação com meu líder/gestor,Gostaria de trabalhar em em outra área de atuação,Gostaria de receber mais benefícios,O clima de trabalho/ambiente não é bom,Falta de maturidade analítica na empresa,Remuneração/Salário,Benefícios,Propósito do trabalho e da empresa
k2rrilo87wsgsfjk2rrce42tgmz20wih,Empregado (CLT),Setor Público,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
k3tlbv69x9tlu0rzibxdek3tlbv2kg2g,Empregado (CLT),Agronegócios,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
k4yr124ty7gmh3ck4yr18dmbflmba6ua,Empregado (CLT),Área da Saúde,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
k6ull1lbp2eigdpg9bk6ull1m5shnljy,Empregado (CLT),Internet/Ecommerce,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, O clima de trabalho/ambiente não é bom",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
k92dr4dr1mayfjxvk92dr4ifts9di763,Empregado (CLT),Finanças ou Bancos,Cientista de Dados/Data Scientist,Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,0.0,"Gostaria de trabalhar em em outra área de atuação, Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
kb79282l0jk6lu9fkb792knxxd7dhwo3,Empregado (CLT),Varejo,Analista de BI/BI Analyst,Pleno,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kbyeut0dfkb4anibqdkbyeut096s39gp,Empregado (CLT),Outra Opção,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kexg8zhlns7e0gk0rf7kexg8zhevnyro,Empregado (CLT),Varejo,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, O clima de trabalho/ambiente não é bom, Gostaria de receber mais benefícios",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
kfb3pasteoptb6bj4b6nkfb3pas9f5nz,Empregado (CLT),Área de Consultoria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
kfclkibb226wpi69tefbkfclkibh222f,Empregado (CLT),Área de Consultoria,Analista de BI/BI Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
kfy6owba25yl0mkfy6obpt64kl9uvrqh,Empregado (CLT),Área de Consultoria,Cientista de Dados/Data Scientist,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
kgawsdvuagx114jd1kgawsd560p9vysn,Empreendedor ou Empregado (CNPJ),Educação,Analista de Negócios/Business Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,0.0,"Gostaria de trabalhar em em outra área de atuação, Falta de maturidade analítica na empresa, Salário atual não corresponde ao mercado",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
kiyage0yiyfhcthe63kiyage00fs2igi,Empregado (CLT),Telecomunicação,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
kjiex04gca6fws29ncr9w1kjiexrbddf,Empregado (CLT),Telecomunicação,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kkyyyn3px9py1uccmimkkyyyn7rvokel,Estagiário,Tecnologia/Fábrica de Software,Economista,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação, Salário atual não corresponde ao mercado",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
kl1505kzhgnuo5x0ggkl15hu7d0t7ao6,Empregado (CLT),Área de Consultoria,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios, Falta de oportunidade de crescimento no emprego atual",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
km1jc4gwxuc5p2gvrzwkm1j3tm98f7vb,Empregado (CLT),Telecomunicação,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
knq6a8fccc2aoy920o5og9knq6af2eov,Empregado (CLT),Setor Público,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Falta de maturidade analítica na empresa",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ko5w02g3vhli8v9ko5w9acnu7kl7iq6q,Empregado (CLT),Varejo,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,0.0,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
kocon9emf24xd5l50mxkoconzfwubboo,Empregado (CLT),Telecomunicação,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,0.0,"Salário atual não corresponde ao mercado, Não tenho uma boa relação com meu líder/gestor, Falta de oportunidade de crescimento no emprego atual",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
kod2famt5edkqiowekod2famb5z32snn,Empregado (CLT),Telecomunicação,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
koduhgbuzocmftt8koduhgbn754223b0,Empregado (CLT),Tecnologia/Fábrica de Software,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação, O clima de trabalho/ambiente não é bom",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
kok4fv0bnsdegnjit989kok4fzyyyby1,Empreendedor ou Empregado (CNPJ),Marketing,Analista de Inteligência de Mercado/Market Intelligence,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
koxa58o3lypm4l1g0p0d84koxa58ofiy,Empregado (CLT),Setor Alimentício,Outra Opção,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,O clima de trabalho/ambiente não é bom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
kpdeh33p542sajraaxkpdeh33p5ijc7o,Freelancer,Outra Opção,Outra Opção,Pleno,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kqjncygpvdulwlkqjnczl0rf4vf7fgie,Empregado (CLT),Finanças ou Bancos,Outra Opção,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
kr9yfkdf6w96ontskr9y7v9gnakjqboe,Empregado (CLT),Outra Opção,DBA/Administrador de Banco de Dados,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
kw7he5m7m0aw5wznkw7hef5nk5b8cqb8,Empregado (CLT),Finanças ou Bancos,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
kwbtmw1nlu370nyn9kwbtmwojat2vw4w,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,0.0,"Não tenho uma boa relação com meu líder/gestor, Falta de oportunidade de crescimento no emprego atual, O clima de trabalho/ambiente não é bom",1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
kxsi5t77522zr68iavtfnxikxsi5t1zf,Empregado (CLT),Outra Opção,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,0.0,Gostaria de receber mais benefícios,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
kybg3ef0rahrqkyb4caw1fmb8r8q3nk4,Empregado (CLT),Tecnologia/Fábrica de Software,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,0.0,Retorno ao presencial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
l0tjykm0pfvx3x1w9l0tjyemnwfgupvl,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de receber mais benefícios, Gostaria de trabalhar em em outra área de atuação",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
l11vh2599now65tl11vh27ac9c3trpip,Empregado (CLT),Agronegócios,Analista de Negócios/Business Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 6 anos,0.0,"O clima de trabalho/ambiente não é bom, Não tenho uma boa relação com meu líder/gestor, Falta de maturidade analítica na empresa",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
l3v9dubde09gbgfefl3v9dtzrogbf8pj,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,"Falta de maturidade analítica na empresa, Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
l74t0aoxudv7ex7de2l74t0abxdb40ek,Empregado (CLT),Setor Público,Analista de Negócios/Business Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,0.0,"Gostaria de trabalhar em em outra área de atuação, Falta de maturidade analítica na empresa, Falta de oportunidade de crescimento no emprego atual",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
l7jnd9xesi8260i45sl7jnd9rflvt8at,Empregado (CLT),Telecomunicação,Analista de BI/BI Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
l9vyugzu5zrca63l9vyu3hq46t1nicyf,Empregado (CLT),Finanças ou Bancos,Analista de Negócios/Business Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 5 a 6 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
la98jxpm8saeebqg0la98ehd5emm5osf,Empregado (CLT),Tecnologia/Fábrica de Software,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lcskp5ugyx372am3a4slcskp9tc2w87q,Servidor Público,Setor Público,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ldl3hu4jdvzavscldl3h47ouu948bx46,Empregado (CLT),Varejo,Cientista de Dados/Data Scientist,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lewhsopwmir1my8ljnxc6lewhsop16rp,Empregado (CLT),Telecomunicação,Analista de BI/BI Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,Gostaria de trabalhar 100% home office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lgegzqarp6ozwp66mlgegzpqt8y5xabb,Empregado (CLT),Área de Consultoria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Gostaria de trabalhar em em outra área de atuação",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
lihxbi7xdywevxom48mkxlihxbrlk5gj,Empregado (CLT),Educação,Professor/Pesquisador,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ljgruomnr928ijv6y7ljgrud4ki7ijha,Empregado (CLT),Telecomunicação,Analista de Suporte/Analista Técnico,Sênior,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação, Salário atual não corresponde ao mercado",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
lm0qfu0p8e1905k1qh2nlm0qqgj36830,Empregado (CLT),Outra Opção,Cientista de Dados/Data Scientist,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
lpxjdh7rp2v11mlpx0gw4lh6wfdt4bye,Servidor Público,Setor Público,Outra Opção,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
lram8bfx0s5r9eq2mlralcppmunzrkqj,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
lriguv2nx6wrr7xvlri1y28nit6vybnj,Empregado (CLT),Finanças ou Bancos,Analytics Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,0.0,"Gostaria de receber mais benefícios, Falta de maturidade analítica na empresa, Falta de oportunidade de crescimento no emprego atual",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
lrk7gryqib7py0ioflrkab5abutsk2zs,Empregado (CLT),Finanças ou Bancos,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, O clima de trabalho/ambiente não é bom",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
lryobpznwb048l1tm3lryoju2d2yrizb,Empregado (CLT),Filantropia/ONG's,Professor/Pesquisador,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,O clima de trabalho/ambiente não é bom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
lv7z6voerhtdds35k1tivlv7z6vxi03k,Empregado (CLT),Finanças ou Bancos,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
lvuo88t36mm3vj3zv5vtllvuo8rni70m,Empregado (CLT),Finanças ou Bancos,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Trabalho híbrido",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lvxfaon7ekdim8ybd7lvxfaihzv4q2cj,Empregado (CLT),Área da Saúde,Outra Opção,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
lx4kh8hitahqvj87h3ak9glx4kbavxc6,Empregado (CLT),Tecnologia/Fábrica de Software,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,"Não tenho uma boa relação com meu líder/gestor, Falta de oportunidade de crescimento no emprego atual, Desvio de Função",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
lyrfuuqbu11o02d6wslyrfuuvntuwhqt,Empregado (CLT),Educação,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
m1t9631u7uft7jqgm1trk8iaytncee1y,Empregado (CLT),Área de Consultoria,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
m2j5vxl735207wwm26frcguqng1rkswt,Empreendedor ou Empregado (CNPJ),Área da Saúde,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 5 a 6 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m328zs2hxc7h9lna2m328wwj9z4aaec7,Empregado (CLT),Indústria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
m3gv1jmohx6spkmg53jkckm3gv1jmohd,Empregado (CLT),Setor Alimentício,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
m3ilnoz7dpuzrmiradmz95tpi4gm3iln,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de Suporte/Analista Técnico,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de receber mais benefícios, O clima de trabalho/ambiente não é bom",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
m4845pl1rpskqwtym4m484598ir893w0,Empregado (CLT),Setor de Energia,Analista de Suporte/Analista Técnico,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m68dh07zovuq9m6m68dh963fv7zrn14p,Empregado (CLT),Educação,Outra Opção,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
m6lm7o6mn92rrgmbxtm6lm7onvqir3vy,Empregado (CLT),Outra Opção,Analista de BI/BI Analyst,Pleno,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,"Salário atual não corresponde ao mercado, Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
m8x71u9sg110deloc3ucym8x71u9sne6,Empregado (CLT),Outra Opção,Analista de Suporte/Analista Técnico,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ma276jy3d70v66nma2k6qnzc6rbbl6qh,Empregado (CLT),Setor Público,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Não tenho uma boa relação com meu líder/gestor",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mb6bojhd7mk8n5wnye8pv11hcmb6bojh,Servidor Público,Educação,Analista de Suporte/Analista Técnico,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Gostaria de trabalhar em em outra área de atuação",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
mbhjikbuy8rmumbhjikx352m4p2a2uyr,Empregado (CLT),Área de Consultoria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,0.0,O clima de trabalho/ambiente não é bom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
mcbqld5hydzdn220gmcbh3jojnajvld0,Servidor Público,Educação,Analista de Suporte/Analista Técnico,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Gostaria de trabalhar em em outra área de atuação",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
mco13y1vkhp4w6xszm0wqamco13y16y3,Servidor Público,Outra Opção,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,0.0,"Falta de oportunidade de crescimento no emprego atual, O clima de trabalho/ambiente não é bom, Falta de maturidade analítica na empresa",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mdyhq69enzh9vtiekmdyhq6tneuj1mey,Empregado (CLT),Indústria,Analista de Inteligência de Mercado/Market Intelligence,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
me5omt99dvox8r5kme5omtf5ok37koe6,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Entretenimento ou Esportes,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mh6bdg5epyddrk5hfmumh6bkf39e5z50,Empregado (CLT),Varejo,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,0.0,"Salário atual não corresponde ao mercado, O clima de trabalho/ambiente não é bom, Falta de maturidade analítica na empresa",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
mhgv3hkshp2aap9021mhgr2fzlke6yqv,Empregado (CLT),Seguros ou Previdência,Cientista de Dados/Data Scientist,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
mkm9lh8feokc0692dqmzmkm9lh8zctgc,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
mn99zwkvjkuxo3sg2pqrtmn99zw3h402,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,Analista de Suporte/Analista Técnico,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 3 a 4 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
moa6z47m1hkvvi6ggmoa6zii0yjifjbk,Empregado (CLT),Outra Opção,Outra Opção,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação, Falta de maturidade analítica na empresa",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
