Id,Faixa idade,Gênero,Cor/raça/etnia,PCD,vive_no_brasil,uf onde mora,Regiao onde mora,Nivel de Ensino,Área de Formação
41ni4uwyzju8s1v47i41ni4q2gvxeibe,35-39,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Outras Engenharias
41x6tb5o114x9vhwjr1e41x6t3eryvh7,17-21,Masculino,Branca,Não,1,PR,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4247ovillobuwllbzsam4247oqny2473,25-29,Masculino,Branca,Não,1,RJ,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4291thx0wpxlkua429198nj1s1v9693h,35-39,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
42a0121wrr39ywhs42a042ohkeedoz62,30-34,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
42bds7g1nnjof51v142bds7zk8twbf5m,25-29,Masculino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
42ltw1bes3ndd20rcdjh42lyt8103i6u,35-39,Masculino,Preta,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
42qudv2pruprchs42quyw7nq3b8n9ief,25-29,Masculino,Parda,Não,1,PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
42y2xjw726e2rbgrvxuo42y2xrdi3o3s,40-44,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
43hluve4sulbh2643hworfj6zi26f7o3,40-44,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Outras Engenharias
43qdi5h25p5f7m1h5sq4t43qdi5hugxm,30-34,Masculino,Parda,Não,1,MG,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
43znhwolx5fiqdi4wm4q3c843znhprde,30-34,Feminino,Parda,Não,1,BA,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
44dq593uza0ydwch0q7er44dq597o570,35-39,Masculino,Parda,Não,1,SP,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI
44epvakm4xgk5w44e0gz7oiw0pv3225f,35-39,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
44p5d9v206wosz44pulmsr71b4hq0gza,30-34,Masculino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
44t627oetcz644t6bvq7q695xw102xyu,45-49,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
458i2hlxkfx9n9pjyku458i2gf4syyav,40-44,Feminino,Branca,Não,1,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
45fr6cly2kyh181hu45fr6clgrx45clk,30-34,Masculino,Branca,Não,1,RS,Sul,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
465c2ho3qgz3zd4up465cz8zp6vgvoom,22-24,Masculino,Preta,Não,1,PR,Sul,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
469d88b9dfafwwu8n469d88m8pgg9qsl,22-24,Feminino,Parda,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
46bs6t3qdlh89b2f46bs6bmg33i8yuy3,30-34,Masculino,Parda,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
46ne9of0ve9odhrzwo03j846ne9of0v2,40-44,Masculino,Parda,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
46zgxwfo6optv5r2bom47u7u46zgxwi5,22-24,Masculino,Parda,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
479hlx0xcsdtxh4479h78ponoms8l7f7,35-39,Masculino,Branca,Não,1,BA,Nordeste,Doutorado ou Phd,Química / Física
47t7r49tyo3svei5sncm0h47t7rqkkcx,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
47ysc3or7rhnlzl47ysc6gbm66l8thpn,30-34,Feminino,Branca,Não,1,SP,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
484hyp8wendxkn748me88d4ci7fvstnm,35-39,Masculino,Parda,Não,1,PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
48e5dqtywjwf9kh2yrvplg48e5dq3a1c,25-29,Masculino,Branca,Sim,1,RJ,Sudeste,Graduação/Bacharelado,Outras Engenharias
48mpstyw9y34u48mpstuakzjrsxizj13,30-34,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Outras Engenharias
48yxga4x3p3fvqpm3sf48yxg2i2fjvm5,35-39,Masculino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Ciências Sociais
497n9no4l0lobf79a49w4myvpz8pr6rn,30-34,Prefiro não informar,Preta,Não,1,RJ,Sudeste,Mestrado,Química / Física
49iwjmd83sfvizw7xht6o8l49iwjmd8j,22-24,Feminino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
49lpqb8pyltysli49lpo7zvbmi1qnz5t,35-39,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4a1s63onitq75h4a1s6u81eox9qkv1dg,22-24,Feminino,Branca,Não,1,RS,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4a67k7kuz97dju84a67kfa2dks1jkcx6,30-34,Masculino,Branca,Não,1,AL,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4a76k59f92958nws9bn94a76k5cqezmr,25-29,Masculino,Branca,Não,1,RS,Sul,Pós-graduação,Outras Engenharias
4afjgkqu24mmezv4g4afjgkghiix0r9l,30-34,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
4avz7q5rjiv46j4avz7qtkci29goqid3,30-34,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4ax61f83lrfic4ax61sqsgtfpc9xhme9,25-29,Masculino,Outra,Não,1,PR,Sul,Estudante de Graduação,Outras Engenharias
4b39qg6lkriwrzacl3g4b39qg6ev6yba,30-34,Masculino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Outra opção
4b8c9xrtez8ofa1d4b89vmdmhb04l0hy,30-34,Masculino,Parda,Não,1,MG,Sudeste,Mestrado,Outras Engenharias
4b9tyjjp3m70smie8r2g54b9tyjj62hr,40-44,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
4bksnfhl3u8rw32xkna64bksno48gjn3,35-39,Masculino,Parda,Não,1,SC,Sul,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo
4bm6svcdx1qpy5pofu4bm6svebowo6g1,30-34,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4brablf28v75z7hvwpd4branwtip5v2t,30-34,Masculino,Parda,Não,1,CE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4c2wrrifefiiitp62jm5t4c2wrtebtir,40-44,Masculino,Preta,Não,1,RJ,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4c9dihibixa4lxy4czvggwfwbs2tju9q,25-29,Masculino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
4cju9jur83r5ay4cr95hekoa3g2dd4wr,30-34,Feminino,Parda,Não,1,PE,Nordeste,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
4clwgacvranruvgms84clwgacvt53jvz,30-34,Masculino,Branca,Não,1,RJ,Sudeste,Doutorado ou Phd,Outras Engenharias
4d7c07vjgv8zq2r25ec4d7c07vjhdfck,25-29,Feminino,Amarela,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
4dd2gapbo2fuxr5224dd2a2ljcgzzxai,40-44,Masculino,Branca,Sim,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4evsljitb2mq869pggp4x4evsksxfdgf,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4f35hl80nhafzga8s4f35hquyt2z13o4,35-39,Masculino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Outra opção
4f9ouaq1h8seofjzhk4f9ou70a386pt6,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
4fbs7roq0kaiinmelbt84fbs7ra0v4rz,35-39,Feminino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo
4fjflyfcspk6owc5dh4fjagf8cfxyqsg,30-34,Feminino,Branca,Não,1,SP,Sudeste,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
4g62ci267dpuz6zcrcuhd4g62ci2ijg4,35-39,Masculino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4gg474e34f6hiskuh014gg4747v4q59g,35-39,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4gn0hqh64ezrdewk4gn09pz9wub00n15,22-24,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
4gye7fn23s6qxqfwtwr6u4gye7fnb4jm,25-29,Feminino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4hdgucuizy4hdgynm4q033d0nm96o3tz,22-24,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4hi3tstmo9vffy5qn4hi39uwmf7cw0c3,35-39,Feminino,Branca,Não,1,BA,Nordeste,Pós-graduação,Outras Engenharias
4hnok63wtc2bfieak0inlv4hnok6elsp,40-44,Masculino,Branca,Não,1,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4hovl422mdo5glou64hovyy7we1hvjkv,30-34,Feminino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
4hvhz0j3a2k8kup9bs4hvhze2hh6z28n,25-29,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4hxe9qddq11fnjhc3v4hu3lk7tauaevp,35-39,Feminino,Preta,Não,1,SP,Sudeste,Pós-graduação,Ciências Sociais
4i0aoa9onbkxxeb89pokib4i0aoa7pf9,30-34,Feminino,Prefiro não informar,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4im8q6lhwd1ayc4im8bkxfrczbccshbk,25-29,Masculino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
4izfd6wepy9094izfay1w4dhru95kb0a,30-34,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
4jeeeu1xv526uee5t4jeeewp5lw9muim,25-29,Feminino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4jo8s5ekpo4790044gt94kdsfd84alg4,17-21,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4kdhxxd3z6ppy7gpxnwu4kdhxscn5ggu,25-29,Masculino,Branca,Sim,1,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4km7q040ruicrddsl4km7hzt9957996s,30-34,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4l10cjkotntlcrz5ra4l10slk0zm3n20,35-39,Masculino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
4l647kvwg50gjm4yxlg4l647k5uasrl0,25-29,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Outra opção
4m4xat38raj790jyb13o1p4m4xcrttfh,25-29,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4mkenv3wf3z7yos4m6zi4hjyeo64f8pm,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4mpvvbr0jtyskwqvitm4mpvvhulpwcdm,40-44,Feminino,Parda,Não,1,RJ,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4mwn8yj79btkx8ajhu54mwn8yosisuns,45-49,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4mxzauvnflusz4ned3z4mxzauhuzhsma,25-29,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4n12cnvu1fpanx6mv2uu4n12cnvu8vvh,22-24,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
4nasythvchhdtxfxy4nasy9m21ds866i,30-34,Feminino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Outras Engenharias
4ncu28aktaedi0rqhx4ncu2hzj0h3ng6,30-34,Masculino,Preta,Não,1,DF,Centro-oeste,Graduação/Bacharelado,Outras Engenharias
4njviz9c0a4r0s14v4njvip7rr4wbyq1,30-34,Masculino,Amarela,Não,1,SP,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo
4no8j814lgi4no8nyfi41km2dk2vxv6k,25-29,Feminino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4nrt81komehfgg4nrt86v73kwuj24dm2,22-24,Masculino,Parda,Não,1,MG,Sudeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4o3it1lb0vszidxm1r4o3ipusy9fofrg,40-44,Masculino,Branca,Não,1,MS,Centro-oeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4o88ydtqt8ftv1fj4l4t4o88yyindds1,22-24,Masculino,Parda,Não,1,ES,Sudeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
4oc3bq1st6gs94ocvh73migi7tks4tis,30-34,Masculino,Amarela,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4oh846aj0rsteysjd554oh52aa0k2wdk,40-44,Masculino,Branca,Não,1,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4p4ielrrwdx0ccgg4p4ip9iim1s6ib1c,30-34,Masculino,Indígena,Não,1,MT,Centro-oeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4pcr0hmiqownxx4pcriddxw122cjnpmt,25-29,Masculino,Preta,Não,1,ES,Sudeste,Estudante de Graduação,Outras Engenharias
4pmwgh5u7bzs98b1gil04pmwgp2o5mnv,30-34,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4qa5skdds4ix6wpzkvbma4qa5xonwhg5,40-44,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4qhknqx6tqj6lay54qhgd4orgc3agshv,35-39,Masculino,Parda,Não,1,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4r1w3qiaget3sc3194r1w3qrwoj700js,35-39,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outra opção
4r3p7n3wm8ry4j4r5evu0mjcgr44g5ev,35-39,Masculino,Preta,Não,1,GO,Centro-oeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4r5z8ri2v8xmjkzz4r5z8ri4tuam1q4s,35-39,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4r97bu81oehnpy4r97b7a38ujb9kanbq,25-29,Feminino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
4rw1elg6c9dsw0yddkr4rw1ecerlzfe9,22-24,Feminino,Parda,Não,1,RJ,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4s9zcpz6wlky04s92pf6wxbq5z9zivqo,25-29,Masculino,Branca,Não,1,CE,Nordeste,Pós-graduação,Outras Engenharias
4t7lw7g8nyt7jl5wu4t7lsmz5rn06u2s,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4tapk3bmtt0s734tapk9s786z590qr2p,30-34,Feminino,Branca,Sim,1,AL,Nordeste,Graduação/Bacharelado,Outras Engenharias
4tmdwkzndvjs1ycaxla90v04tmdwkzgh,30-34,Masculino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4ty9asyfitupmp78v7if4ty9as4kpmui,25-29,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
4u53kaedje8erx2plkh7j4u53kajftp8,30-34,Feminino,Branca,Não,1,MG,Sudeste,Mestrado,Outras Engenharias
4u7q19l0zfcoccxqqp4u7q19lbibpspb,35-39,Masculino,Parda,Não,1,SC,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4uq8i1e4zwpylug4uq8iv5x5sfxkv3w5,25-29,Feminino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4vdzj32a0ztj96j1hk0m4vdzj8vpqref,25-29,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Ciências Sociais
4vf5013m26g7sd4vf5qc2pqb85205y01,35-39,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Química / Física
4vr7132yc9a5wswjq5ncms4vr71nf20v,50-54,Feminino,Amarela,Sim,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
4vzjc6zs4fbbqza4vzjch3kurdx8lphq,40-44,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4w7xfcpluxmcoz2abn4w7xfw6euxehj6,25-29,Masculino,Branca,Não,1,RJ,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
4wdmt9zl6szuxrii4wdmxrtsjtbmzmgn,22-24,Masculino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
4wy0vuoxhdk2ajjs64wy0vuodmiedw43,35-39,Feminino,Branca,Não,1,PB,Nordeste,Estudante de Graduação,Outra opção
4x1wrzzlbfi139394x1wxynuc540318e,25-29,Masculino,Branca,Não,1,SC,Sul,Graduação/Bacharelado,Outras Engenharias
4x35tydich3kw9iuy4x35tyv03pdmwhz,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
4xo9ajjs4w4odvvla4xo9aft3pni3jl0,45-49,Feminino,Parda,Não,1,CE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4xoyz29294hxdyd4xoyz2uglq55ska68,55+,Masculino,Parda,Não,1,MT,Centro-oeste,Graduação/Bacharelado,Outras Engenharias
4xrl99u7vmfrnzevz4xrlen8bice35mr,30-34,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4xtskpkscozaqs4xtsk4j7n2el836cwq,25-29,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Outra opção
4y5k9ngqh8isqu2q4y5k9n78w16vttv3,55+,Masculino,Branca,Não,1,RJ,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4yoz02gppevhi6aitidz354yoz02wjv1,25-29,Feminino,Branca,Não,1,RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4z12j04acfghk3pa4z12db0mzprjmy3v,40-44,Masculino,Parda,Não,1,RJ,Sudeste,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
4z8ubgblyv2z7j7g954z8ubg9p6yagxc,25-29,Feminino,Branca,Sim,1,PR,Sul,Graduação/Bacharelado,Outras Engenharias
4z9rs9gtet21n0w4z9rsowwm1fn4mo05,55+,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
4zg3jea993nj0zdcyc4zg3jeth13fqa0,35-39,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
4zud6l38nal226c1pfdv74zud6logse5,25-29,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
50q5fzml15iq7j50qk5d5rar5eceixf8,25-29,Masculino,Branca,Não,1,SE,Nordeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
511a501ounop0ym6rmr511a501tq4bdw,40-44,Masculino,Parda,Não,1,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
51833rvvxf3surusk51833rrek715jv2,17-21,Masculino,Parda,Não,1,PE,Nordeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
51l2nhsqmfg1xo4ps51l2nhz7dn9k8ds,25-29,Masculino,Parda,Sim,1,SP,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
51skirjrwp9lmibkl8w51skiretxn13l,40-44,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
51urkl62htbzdun40bnm73iw51urkl62,25-29,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
51y72sebjacpjksiofacfzdlb51y7x6p,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
527wregyelcyy4ya5rh527wt9944gn69,25-29,Masculino,Preta,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
52gm57no9y1ai15ys4ab52gm57n13wx7,50-54,Masculino,Parda,Não,1,MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
52yi6afq5hmo48tyqrpcageo2e52yi6a,40-44,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
532t8pb4woal208pw2s532t8xpcm6eeb,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
539tq2sc3tocdm5539q0sv0g7ffqbbua,25-29,Masculino,Branca,Não,1,MG,Sudeste,Estudante de Graduação,Outras Engenharias
53b4ab2xazx00ig153b5izfx4ddp49zw,40-44,Masculino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
53gidhqnzmt9d4c53ds861dscs07kpds,30-34,Masculino,Branca,Não,1,SC,Sul,Mestrado,Outras Engenharias
53on5jxan5avg4vrs53on5jx62bk9gmi,35-39,Masculino,Branca,Não,1,BA,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
53uwlrhxb4v2kx53ulwzgg1lrpyllw30,17-21,Masculino,Parda,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
5410uw9ktuegx63dzrj54eyavl2zwejz,30-34,Masculino,Branca,Não,1,MG,Sudeste,Pós-graduação,Outras Engenharias
552pn7nva2knyyr3552pgybwckzl8spq,30-34,Masculino,Parda,Não,1,RJ,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
55fg0h92m2e67kinqx55fg0hvp86dnzc,25-29,Masculino,Preta,Não,1,AL,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
55n7q3z7n55t9bw6y55nths16sr73hzd,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
