Data_Medicao,NUMERO_DE_DIAS_COM_PRECIP_PLUV_MENSAL_AUT_n_mero_,PRECIPITACAO_TOTAL_MENSAL_AUT_mm_,PRESSAO_ATMOSFERICA_MEDIA_MENSAL_AUT_mB_,TEMPERATURA_MEDIA_MENSAL_AUT_C_,VENTO_VELOCIDADE_MAXIMA_MENSAL_AUT_m_s_,VENTO_VELOCIDADE_MEDIA_MENSAL_AUT_m_s_,Nome,Codigo_Estacao,Latitude,Longitude,Altitude
2015-06-30,6.0,62.6,980.6,26.5,5.9,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2015-07-31,6.0,23.8,980.6,26.7,5.2,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2015-08-31,2.0,1.6,979.9,28.1,6.0,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2015-09-30,0.0,0.0,979.1,29.3,6.2,2.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2015-10-31,0.0,0.0,978.5,30.1,5.6,2.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2015-11-30,0.0,0.0,977.0,30.2,6.2,2.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2015-12-31,4.0,11.4,978.2,30.0,6.2,2.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-01-31,17.0,244.6,978.3,27.3,5.5,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-02-29,13.0,55.0,978.2,27.5,4.8,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-03-31,21.0,178.8,978.6,27.6,5.2,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-04-30,15.0,72.4,977.9,26.9,6.0,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-05-31,6.0,6.0,979.7,27.6,4.6,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-06-30,2.0,6.0,979.7,28.0,5.9,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-07-31,1.0,6.0,979.7,28.0,4.9,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-08-31,0.0,0.0,980.0,28.9,4.9,2.2,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-09-30,0.0,0.0,979.4,29.6,5.5,2.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-10-31,0.0,0.0,977.3,30.3,5.6,2.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-11-30,0.0,0.0,976.6,30.5,6.2,2.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2016-12-31,7.0,38.4,977.0,29.0,5.7,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-01-31,8.0,51.6,977.4,28.5,5.5,2.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-02-28,11.0,94.8,977.5,27.2,5.1,2.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-03-31,20.0,84.2,977.9,25.9,5.7,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-04-30,20.0,162.2,978.1,25.9,4.7,1.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-05-31,7.0,42.4,978.8,27.2,5.4,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-06-30,5.0,5.6,979.6,27.8,4.7,2.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-07-31,2.0,1.0,981.7,27.6,5.3,2.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-08-31,0.0,0.0,979.8,29.0,5.0,2.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-09-30,1.0,0.2,979.6,29.7,5.6,2.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-10-31,0.0,0.0,977.5,30.4,5.8,2.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-11-30,0.0,0.0,976.6,29.8,5.6,2.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2017-12-31,1.0,2.8,976.8,29.9,6.0,2.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-01-31,9.0,30.6,977.3,28.5,7.3,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-02-28,18.0,199.8,977.4,26.4,6.9,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-03-31,13.0,232.2,977.7,26.6,5.7,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-04-30,15.0,240.0,978.7,25.4,5.6,1.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-05-31,4.0,26.0,979.4,26.2,4.5,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-06-30,2.0,7.2,980.5,26.5,5.3,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-07-31,3.0,5.6,980.4,27.4,5.0,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-08-31,0.0,0.0,980.5,28.2,4.6,2.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-09-30,0.0,0.0,978.1,29.4,5.1,2.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-10-31,2.0,18.6,977.5,29.6,4.9,2.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-11-30,1.0,0.2,976.6,30.0,6.5,2.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2018-12-31,12.0,137.2,978.4,27.2,6.0,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-01-31,6.0,70.8,978.7,27.5,7.6,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-02-28,8.0,70.8,978.7,27.1,5.6,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-03-31,4.0,70.8,978.7,27.1,5.6,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-04-30,9.0,70.8,978.7,27.1,5.6,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-05-31,7.0,41.4,978.5,26.5,4.8,1.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-06-30,4.0,11.2,980.4,26.8,5.9,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-07-31,1.0,11.2,980.4,26.8,5.6,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-08-31,1.0,11.2,980.4,28.3,5.9,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-09-30,1.0,9.4,979.2,29.3,5.6,2.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-10-31,0.0,0.0,977.6,29.6,5.7,2.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-11-30,1.0,0.6,976.2,30.0,5.1,2.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2019-12-31,3.0,4.2,976.6,29.8,5.3,2.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-01-31,16.0,139.8,978.1,27.3,6.6,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-02-29,18.0,201.0,978.4,26.2,5.2,1.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-03-31,24.0,430.2,978.3,26.0,6.6,1.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-04-30,16.0,153.2,978.8,26.3,4.4,1.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-05-31,13.0,92.2,979.7,25.8,4.3,1.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-06-30,6.0,3.6,980.0,26.0,5.2,1.9,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-07-31,3.0,4.4,979.7,26.9,5.5,2.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-08-31,0.0,0.0,979.5,28.1,5.2,2.2,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-09-30,0.0,0.0,978.9,28.9,5.1,2.2,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-10-31,0.0,0.0,977.5,29.8,5.4,2.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-11-30,6.0,56.0,977.1,28.8,5.2,2.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2020-12-31,6.0,56.0,977.0,29.2,5.6,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-01-31,6.0,34.6,976.9,28.1,5.3,2.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-02-28,14.0,203.2,977.2,27.0,5.1,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-03-31,15.0,181.4,977.7,25.9,4.8,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-04-30,9.0,81.4,977.8,26.4,5.0,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-05-31,7.0,56.4,979.3,25.5,6.3,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-06-30,3.0,4.2,979.6,27.4,5.3,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-07-31,3.0,4.8,980.7,27.4,5.5,2.2,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-08-31,1.0,0.4,979.8,28.6,6.3,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-09-30,1.0,0.4,978.8,29.7,5.9,2.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-10-31,3.0,0.4,977.4,29.9,5.5,2.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-11-30,3.0,12.6,976.4,29.6,6.4,2.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2021-12-31,7.0,17.8,976.0,29.4,7.5,2.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-01-31,12.0,138.6,978.0,26.0,5.4,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-02-28,12.0,138.6,978.0,26.0,5.4,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-03-31,12.0,138.6,978.0,26.0,5.4,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-04-30,12.0,138.6,978.0,26.0,5.4,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-05-31,12.0,138.6,978.0,26.0,5.4,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-06-30,12.0,138.6,978.0,26.0,5.4,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-07-31,12.0,138.6,978.0,26.0,5.4,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-08-31,3.0,138.6,978.0,27.6,5.0,1.7,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-09-30,0.0,0.0,978.9,29.0,6.5,2.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-10-31,1.0,0.8,977.5,29.9,5.9,2.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-11-30,5.0,95.0,977.3,27.8,5.0,2.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2022-12-31,4.0,40.6,977.0,28.1,5.5,2.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-01-31,14.0,63.6,977.9,27.1,5.4,2.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-02-28,14.0,60.6,977.8,26.8,5.0,2.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-03-31,21.0,291.0,978.3,25.9,5.8,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-04-30,18.0,169.2,977.8,25.7,6.1,1.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-05-31,4.0,12.0,979.1,26.7,3.0,1.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-06-30,5.0,8.8,980.4,26.9,3.2,1.2,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-07-31,0.0,0.0,980.8,27.7,3.8,1.4,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-08-31,1.0,0.4,979.7,28.7,3.6,1.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-09-30,0.0,0.0,978.8,29.7,4.1,1.8,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-10-31,0.0,0.0,977.5,30.3,5.6,2.2,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-11-30,1.0,3.6,977.1,30.2,5.6,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2023-12-31,6.0,35.6,976.9,29.9,6.0,2.3,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2024-01-31,6.0,37.2,978.4,28.9,5.0,2.1,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2024-02-29,16.0,311.0,978.5,27.6,4.6,1.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2024-03-31,28.0,167.4,978.1,26.8,5.4,1.5,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2024-04-30,16.0,96.8,977.8,26.5,5.7,1.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2024-05-31,6.0,10.6,978.5,26.8,3.0,0.6,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2024-06-30,9.0,3.2,979.9,26.8,4.1,1.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2024-07-31,1.0,3.2,979.9,26.8,4.4,1.0,CRATEUS,A342,-5.18666666,-40.67222221,298.19
2010-01-31,15.0,80.4,984.5,27.1,5.5,1.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-02-28,7.0,87.6,983.6,28.7,6.2,2.1,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-03-31,12.0,186.6,984.1,27.7,5.1,1.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-04-30,11.0,116.0,984.6,26.6,5.2,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-05-31,2.0,0.8,984.8,27.4,5.1,1.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-06-30,2.0,12.8,987.7,26.8,7.0,2.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-07-31,1.0,1.0,987.6,27.1,6.7,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-08-31,1.0,0.0,987.6,27.7,7.1,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-09-30,0.0,0.0,985.8,29.3,6.7,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-10-31,12.0,89.2,983.8,30.3,7.1,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-11-30,6.0,35.0,982.4,29.8,7.1,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2010-12-31,10.0,119.4,982.3,27.3,7.1,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-01-31,11.0,48.8,983.0,26.8,7.1,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-02-28,16.0,242.8,984.0,25.9,6.4,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-03-31,16.0,168.6,983.9,25.9,6.6,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-04-30,10.0,71.0,984.4,25.9,6.6,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-05-31,3.0,71.0,984.4,25.9,6.6,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-06-30,3.0,71.0,984.4,25.9,6.6,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-07-31,3.0,71.0,984.4,25.9,6.6,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-08-31,2.0,16.0,987.0,27.8,6.7,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-09-30,0.0,0.0,987.0,28.5,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-10-31,5.0,3.6,983.2,30.1,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-11-30,8.0,41.2,983.4,29.3,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2011-12-31,1.0,0.2,983.1,30.7,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-01-31,10.0,69.2,983.8,28.8,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-02-29,12.0,84.6,983.9,27.4,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-03-31,9.0,47.0,984.3,27.9,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-04-30,3.0,5.2,984.0,29.0,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-05-31,2.0,1.2,985.5,29.4,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-06-30,2.0,1.4,987.0,28.7,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-07-31,0.0,0.0,987.4,28.2,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-08-31,0.0,0.0,988.5,28.0,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-09-30,0.0,0.0,987.1,29.9,7.0,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-10-31,1.0,3.4,984.0,31.2,6.7,3.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-11-30,5.0,56.8,982.9,31.0,8.1,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2012-12-31,5.0,11.4,982.8,30.2,6.6,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-01-31,13.0,97.8,984.3,28.5,7.1,2.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-02-28,5.0,9.6,983.3,29.6,5.3,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-03-31,13.0,109.0,984.0,29.3,7.2,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-04-30,13.0,64.2,985.1,27.3,7.2,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-05-31,5.0,33.2,985.8,28.2,7.2,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-06-30,4.0,1.8,986.5,28.5,7.2,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-07-31,2.0,0.4,987.8,28.0,7.2,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-08-31,0.0,0.0,986.7,29.1,7.2,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-09-30,0.0,0.0,985.9,30.6,7.2,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-10-31,1.0,0.8,984.7,31.3,7.4,3.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-11-30,5.0,26.8,982.9,30.7,6.7,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2013-12-31,12.0,53.6,983.6,29.3,7.6,2.3,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-01-31,9.0,22.0,984.5,28.9,7.8,2.1,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-02-28,8.0,170.0,983.9,27.5,6.1,1.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-03-31,17.0,135.0,984.7,27.1,5.6,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-04-30,12.0,62.2,985.2,27.0,6.0,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-05-31,8.0,18.8,985.6,27.8,6.1,2.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-06-30,8.0,18.8,986.9,28.3,6.4,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-07-31,8.0,18.8,986.9,28.1,6.2,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-08-31,8.0,18.8,986.9,28.1,6.5,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-09-30,0.0,0.0,986.3,30.3,6.7,2.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-10-31,3.0,10.0,985.2,30.7,6.9,2.9,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-11-30,5.0,55.2,983.8,30.1,6.7,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2014-12-31,8.0,23.4,984.5,29.2,7.3,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-01-31,14.0,99.4,985.1,28.5,7.7,2.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-02-28,21.0,119.4,985.0,27.5,6.8,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-03-31,17.0,179.8,984.9,26.5,5.1,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-04-30,10.0,57.0,985.3,26.7,5.1,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-05-31,5.0,26.6,986.2,27.3,5.1,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-06-30,1.0,26.6,988.2,27.4,5.1,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-07-31,1.0,26.6,988.2,27.4,5.1,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-08-31,1.0,26.6,988.2,27.4,5.1,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-09-30,1.0,0.6,985.4,30.8,6.5,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-10-31,3.0,9.8,984.8,31.8,7.3,2.9,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-11-30,1.0,1.8,982.9,32.5,7.7,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2015-12-31,4.0,3.8,984.3,32.0,9.9,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-01-31,8.0,3.8,984.3,32.0,7.7,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-02-29,8.0,3.8,984.3,32.0,7.7,2.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-03-31,11.0,3.8,985.6,27.6,5.5,1.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-04-30,6.0,13.0,984.5,28.9,7.5,2.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-05-31,4.0,32.0,986.4,29.1,5.7,2.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-06-30,1.0,0.8,988.2,28.0,6.9,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-07-31,1.0,0.2,987.9,28.0,7.6,2.9,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-08-31,0.0,0.0,987.2,28.9,7.5,2.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-09-30,5.0,6.6,986.0,30.6,7.2,2.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-10-31,3.0,14.6,983.7,31.6,6.8,2.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-11-30,2.0,2.0,982.8,32.0,7.5,2.9,PICOS,A343,-7.0711111,-41.40416666,232.91
2016-12-31,9.0,67.4,983.4,30.0,8.1,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-01-31,12.0,55.4,983.9,29.1,5.6,2.0,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-02-28,15.0,93.0,984.2,27.1,5.7,1.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-03-31,15.0,109.4,984.5,26.7,8.1,1.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-04-30,8.0,60.0,984.7,27.7,7.3,1.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-05-31,5.0,30.4,985.6,29.0,5.8,2.1,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-06-30,3.0,6.6,987.1,27.7,7.0,2.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-07-31,0.0,0.0,989.8,27.0,7.7,3.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-08-31,0.0,0.0,989.8,27.0,6.6,3.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-09-30,0.0,0.0,989.8,27.0,7.6,3.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-10-31,3.0,0.0,989.8,32.0,6.7,3.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-11-30,7.0,4.4,982.7,31.2,6.9,2.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2017-12-31,8.0,39.0,983.1,30.2,8.8,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-01-31,8.0,35.2,984.0,27.5,6.3,1.8,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-02-28,18.0,61.6,984.2,26.3,7.9,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-03-31,14.0,61.2,984.4,26.5,7.0,1.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-04-30,8.0,41.2,985.7,25.9,5.6,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-05-31,0.0,0.0,986.4,27.2,5.8,2.1,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-06-30,0.0,0.0,987.8,27.6,6.2,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-07-31,0.0,0.0,987.8,27.4,6.9,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-08-31,0.0,0.0,987.5,28.9,6.2,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-09-30,1.0,0.8,984.7,30.6,5.5,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-10-31,2.0,7.2,983.7,30.9,5.9,2.3,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-11-30,4.0,3.2,982.9,31.1,6.3,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2018-12-31,9.0,28.6,985.4,26.5,7.6,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-01-31,10.0,10.6,985.4,27.5,6.1,1.7,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-02-28,10.0,10.6,984.7,26.8,7.1,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-03-31,10.0,10.6,985.4,26.2,7.9,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-04-30,10.0,10.6,985.2,26.5,5.4,1.3,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-05-31,6.0,20.0,985.3,26.7,4.1,1.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-06-30,2.0,3.0,987.9,26.3,5.0,2.1,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-07-31,1.0,3.6,988.0,27.0,6.4,2.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-08-31,0.0,0.0,988.8,28.2,5.7,2.6,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-09-30,1.0,3.8,986.0,30.4,5.6,2.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-10-31,4.0,8.8,983.9,31.1,7.9,2.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-11-30,9.0,15.0,982.4,31.3,9.1,2.2,PICOS,A343,-7.0711111,-41.40416666,232.91
2019-12-31,7.0,11.0,982.9,30.9,5.3,2.1,PICOS,A343,-7.0711111,-41.40416666,232.91
2020-01-31,7.0,11.0,984.9,26.7,6.7,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2020-02-29,7.0,11.0,985.2,26.3,6.3,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2020-03-31,7.0,11.0,985.2,26.1,5.2,1.4,PICOS,A343,-7.0711111,-41.40416666,232.91
2020-04-30,7.0,11.0,985.9,26.1,4.9,1.3,PICOS,A343,-7.0711111,-41.40416666,232.91
2020-05-31,7.0,11.0,986.9,26.1,4.3,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2020-06-30,1.0,11.0,986.9,26.1,5.6,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
2020-07-31,1.0,11.0,986.9,26.1,5.9,1.5,PICOS,A343,-7.0711111,-41.40416666,232.91
