CO_IES,NU_ANO_CENSO,NO_UF,SG_UF,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,NO_CINE_AREA_GERAL,QT_VG_TOTAL,QT_INSCRITO_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_MASC,QT_CONC_FEM,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_DEFICIENTE,QT_CONC_DEFICIENTE,NO_IES
18440,2017,Pará,PA,1,1,"Engenharia, produção e construção",34.0,614.0,31.0,9.0,22.0,7.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,Educação,44.0,217.0,17.0,11.0,6.0,4.0,2.0,11.0,0.0,0.0,0.0,17.0,4.0,13.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,Educação,44.0,576.0,27.0,19.0,8.0,2.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,"Ciências sociais, comunicação e informação",44.0,1276.0,42.0,19.0,23.0,5.0,5.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,Educação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,15.0,8.0,5.0,30.0,0.0,1.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,Educação,44.0,204.0,11.0,6.0,5.0,2.0,1.0,7.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,Educação,44.0,616.0,33.0,25.0,8.0,7.0,4.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,"Agricultura, silvicultura, pesca e veterinária",114.0,1443.0,111.0,76.0,35.0,25.0,12.0,64.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,Educação,44.0,301.0,16.0,10.0,6.0,2.0,2.0,8.0,1.0,2.0,1.0,26.0,3.0,23.0,5.0,6.0,14.0,0.0,0.0,1.0,0.0,4.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,"Agricultura, silvicultura, pesca e veterinária",34.0,201.0,18.0,10.0,8.0,3.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,"Engenharia, produção e construção",34.0,300.0,30.0,15.0,15.0,7.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,"Engenharia, produção e construção",34.0,458.0,33.0,4.0,29.0,7.0,3.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,"Engenharia, produção e construção",34.0,381.0,31.0,5.0,26.0,8.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,"Engenharia, produção e construção",34.0,506.0,31.0,11.0,20.0,5.0,4.0,22.0,0.0,0.0,0.0,26.0,13.0,13.0,9.0,1.0,14.0,1.0,1.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,"Engenharia, produção e construção",34.0,425.0,29.0,13.0,16.0,6.0,3.0,19.0,1.0,0.0,0.0,43.0,19.0,24.0,15.0,8.0,19.0,1.0,0.0,0.0,1.0,1.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2017,Pará,PA,1,1,"Engenharia, produção e construção",34.0,531.0,30.0,5.0,25.0,4.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,Educação,44.0,257.0,12.0,6.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,Educação,44.0,432.0,42.0,20.0,22.0,4.0,3.0,32.0,1.0,2.0,0.0,7.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18440,2022,Pará,PA,1,1,Educação,44.0,245.0,29.0,16.0,13.0,7.0,3.0,17.0,2.0,0.0,0.0,7.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ
18506,2017,Bahia,BA,1,1,"Engenharia, produção e construção",54.0,573.0,24.0,13.0,11.0,14.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Engenharia, produção e construção",54.0,476.0,20.0,12.0,8.0,11.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Engenharia, produção e construção",67.0,151.0,25.0,10.0,15.0,7.0,3.0,11.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Engenharia, produção e construção",67.0,132.0,12.0,11.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Negócios, administração e direito",67.0,184.0,14.0,7.0,7.0,4.0,2.0,7.0,1.0,0.0,0.0,18.0,7.0,11.0,5.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Negócios, administração e direito",54.0,704.0,28.0,19.0,9.0,7.0,6.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Educação,54.0,411.0,18.0,14.0,4.0,2.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",30.0,33.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Educação,30.0,25.0,7.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Educação,67.0,71.0,11.0,5.0,6.0,5.0,2.0,2.0,0.0,0.0,2.0,15.0,5.0,10.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Educação,24.0,196.0,12.0,1.0,11.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Educação,30.0,43.0,5.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",24.0,126.0,16.0,7.0,9.0,1.0,2.0,12.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Educação,16.0,229.0,17.0,8.0,9.0,1.0,4.0,9.0,1.0,1.0,1.0,10.0,8.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Ciências sociais, comunicação e informação",16.0,200.0,13.0,10.0,3.0,2.0,3.0,8.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",38.0,436.0,33.0,15.0,18.0,7.0,4.0,19.0,0.0,2.0,1.0,11.0,6.0,5.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Educação,16.0,365.0,16.0,8.0,8.0,4.0,5.0,7.0,0.0,0.0,0.0,10.0,3.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Artes e humanidades,16.0,421.0,18.0,12.0,6.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",80.0,1079.0,69.0,22.0,47.0,13.0,11.0,44.0,0.0,0.0,1.0,10.0,5.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Artes e humanidades,80.0,1384.0,70.0,50.0,20.0,14.0,14.0,38.0,1.0,0.0,3.0,17.0,4.0,13.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",32.0,193.0,12.0,7.0,5.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Educação,32.0,179.0,16.0,6.0,10.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",30.0,52.0,12.0,9.0,3.0,4.0,2.0,5.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",30.0,30.0,7.0,3.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Saúde e bem-estar,80.0,2425.0,76.0,48.0,28.0,22.0,2.0,47.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Engenharia, produção e construção",60.0,161.0,33.0,15.0,18.0,7.0,1.0,20.0,3.0,0.0,2.0,15.0,4.0,11.0,1.0,2.0,7.0,0.0,0.0,5.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Engenharia, produção e construção",45.0,238.0,40.0,13.0,27.0,7.0,6.0,19.0,0.0,0.0,8.0,20.0,14.0,6.0,3.0,1.0,8.0,0.0,0.0,8.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Saúde e bem-estar,53.0,908.0,52.0,43.0,9.0,8.0,5.0,32.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Educação,24.0,244.0,13.0,7.0,6.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",30.0,149.0,13.0,6.0,7.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Engenharia, produção e construção",49.0,813.0,47.0,12.0,35.0,11.0,6.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Educação,30.0,27.0,8.0,4.0,4.0,2.0,0.0,5.0,0.0,0.0,1.0,9.0,2.0,7.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Engenharia, produção e construção",54.0,798.0,42.0,14.0,28.0,6.0,7.0,24.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Saúde e bem-estar,45.0,707.0,37.0,29.0,8.0,14.0,2.0,15.0,0.0,0.0,6.0,36.0,1.0,35.0,4.0,7.0,21.0,1.0,0.0,3.0,1.0,2.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Saúde e bem-estar,88.0,4029.0,83.0,45.0,38.0,26.0,6.0,38.0,2.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Negócios, administração e direito",45.0,474.0,32.0,19.0,13.0,11.0,3.0,15.0,0.0,0.0,3.0,17.0,8.0,9.0,4.0,3.0,8.0,0.0,0.0,2.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Educação,20.0,85.0,13.0,10.0,3.0,5.0,1.0,5.0,0.0,0.0,2.0,10.0,3.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Saúde e bem-estar,45.0,609.0,35.0,24.0,11.0,11.0,5.0,14.0,1.0,0.0,4.0,26.0,8.0,18.0,6.0,3.0,15.0,1.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",20.0,122.0,12.0,7.0,5.0,6.0,1.0,3.0,0.0,0.0,2.0,11.0,3.0,8.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Negócios, administração e direito",100.0,758.0,99.0,67.0,32.0,34.0,10.0,48.0,2.0,0.0,5.0,24.0,7.0,17.0,3.0,3.0,16.0,0.0,0.0,2.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Agricultura, silvicultura, pesca e veterinária",45.0,516.0,33.0,22.0,11.0,10.0,2.0,17.0,1.0,0.0,3.0,25.0,11.0,14.0,3.0,6.0,11.0,0.0,0.0,5.0,1.0,1.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Artes e humanidades,106.0,224.0,70.0,52.0,18.0,18.0,10.0,26.0,6.0,0.0,10.0,25.0,7.0,18.0,2.0,7.0,10.0,0.0,0.0,6.0,2.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",111.0,190.0,53.0,26.0,27.0,18.0,5.0,16.0,5.0,0.0,9.0,19.0,9.0,10.0,2.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Artes e humanidades,28.0,70.0,13.0,7.0,6.0,4.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Educação,27.0,101.0,21.0,10.0,11.0,4.0,3.0,12.0,0.0,0.0,2.0,11.0,7.0,4.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",60.0,92.0,17.0,7.0,10.0,2.0,1.0,8.0,1.0,0.0,5.0,10.0,9.0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Agricultura, silvicultura, pesca e veterinária",51.0,721.0,39.0,13.0,26.0,6.0,9.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Saúde e bem-estar,63.0,391.0,46.0,24.0,22.0,9.0,7.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Negócios, administração e direito",32.0,1250.0,35.0,21.0,14.0,6.0,5.0,22.0,0.0,0.0,2.0,29.0,9.0,20.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,Educação,20.0,304.0,18.0,13.0,5.0,6.0,1.0,11.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Ciências naturais, matemática e estatística",20.0,459.0,17.0,11.0,6.0,2.0,3.0,10.0,2.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Agricultura, silvicultura, pesca e veterinária",53.0,882.0,45.0,34.0,11.0,8.0,8.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Engenharia, produção e construção",34.0,687.0,35.0,4.0,31.0,10.0,5.0,18.0,0.0,0.0,2.0,36.0,21.0,15.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Agricultura, silvicultura, pesca e veterinária",55.0,330.0,28.0,17.0,11.0,2.0,5.0,13.0,1.0,0.0,7.0,38.0,20.0,18.0,4.0,8.0,20.0,1.0,0.0,5.0,0.0,1.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Negócios, administração e direito",32.0,1558.0,40.0,29.0,11.0,8.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Ciências sociais, comunicação e informação",28.0,35.0,10.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,3.0,6.0,1.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,Educação,20.0,55.0,9.0,6.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,7.0,3.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Engenharia, produção e construção",67.0,162.0,27.0,5.0,22.0,6.0,0.0,14.0,1.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2022,Bahia,BA,1,1,"Engenharia, produção e construção",67.0,152.0,26.0,6.0,20.0,7.0,6.0,10.0,0.0,0.0,3.0,8.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18506,2017,Bahia,BA,1,1,"Engenharia, produção e construção",32.0,543.0,39.0,17.0,22.0,7.0,8.0,22.0,1.0,0.0,1.0,8.0,5.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA
18759,2022,Ceará,CE,1,1,Artes e humanidades,20.0,78.0,20.0,7.0,13.0,10.0,2.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Computação e Tecnologias da Informação e Comunicação (TIC),0.0,0.0,28.0,10.0,18.0,18.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Artes e humanidades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Educação,56.0,99.0,30.0,12.0,18.0,12.0,1.0,17.0,0.0,0.0,0.0,7.0,1.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Artes e humanidades,0.0,0.0,20.0,8.0,12.0,7.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Computação e Tecnologias da Informação e Comunicação (TIC),0.0,0.0,28.0,5.0,23.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Artes e humanidades,0.0,0.0,14.0,7.0,7.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2017,Ceará,CE,1,1,Educação,64.0,1054.0,52.0,28.0,24.0,19.0,22.0,7.0,1.0,0.0,3.0,16.0,8.0,8.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2017,Ceará,CE,1,1,Saúde e bem-estar,84.0,3927.0,91.0,42.0,49.0,31.0,44.0,15.0,0.0,1.0,0.0,48.0,18.0,30.0,26.0,17.0,0.0,0.0,1.0,4.0,3.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,"Engenharia, produção e construção",108.0,593.0,71.0,25.0,46.0,32.0,4.0,34.0,1.0,0.0,0.0,17.0,10.0,7.0,9.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2017,Ceará,CE,1,1,"Engenharia, produção e construção",135.0,1153.0,108.0,35.0,73.0,28.0,46.0,13.0,4.0,1.0,16.0,21.0,17.0,4.0,8.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Artes e humanidades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
18759,2022,Ceará,CE,1,1,Artes e humanidades,50.0,283.0,50.0,34.0,16.0,24.0,4.0,22.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,UNIVERSIDADE FEDERAL DO CARIRI
